artist_id,similar_artists_id
6370995,"['8753551', '5063202', '8649883', '1000775', '12456286', '4418102', '5292630', '792471', '8545478', '6013105', '5938014', '8928313', '646544', '5643304', '2970923', '8996441', '5671609', '8502362', '271873', '3667729', '6654466', '48488', '11209401', '3308778', '1279064', '79284', '6623048', '5284269', '764099', '654759', '306500', '4707957', '3018723', '5247913', '7208442', '5311244', '4423098', '502876', '3103269', '1116705', '17047873', '1083709', '5560651', '8758121', '11547894', '4933536', '5648706', '6165970']"
2748936,"['5627286', '12266195', '8630387', '13021462', '7050106', '8811106', '3307796', '4387241', '3064895', '5523067', '10930857', '19116929', '5080712', '8541165', '7645195', '4004816', '21692857', '12979501', '6677963', '3457898', '7103348', '5536822', '4412318', '4861639', '4818171', '17974072', '1154463', '8684562', '12607045', '13521473', '5108488', '13226455', '10649125', '10904080']"
3404360,"['4583447', '2451867', '3675777', '2420180', '10219579', '3881185', '2677587', '3192663', '9504278', '6003937', '218080', '18082521', '2918698', '4498064', '457375', '2431394', '3336185', '5041117', '2452140', '42480', '432984', '9711817', '2451868', '13470770', '3651765', '8467016', '160403', '2837729', '9534469', '4673198']"
21436023,"['5698651', '7585971', '8167485', '8268777', '5062018', '18940158', '17166062', '6113051', '8872174', '9085154', '8738365', '16433171', '8204572', '16617309', '7999250', '5292358', '674298', '7671865', '6569669', '5648706', '21707980']"
8758054,"['18984107', '10844532', '15453783', '19557730', '8142129', '6569669', '17211588', '8872605', '16617309', '4658587', '22082353', '5041117', '3989543', '19617628', '8277820', '12060942', '11992341', '16191146', '11875017']"
675734,"['4245882', '219281', '10598731', '3216897', '18421585', '2444838', '359584', '5338181', '4470013', '3083389', '42504', '4606774', '24184', '9068097', '198879', '587003']"
8773025,"['7671865', '10381911', '722233', '5393399', '5455935', '9056736', '19270971', '5861124', '8204572', '4857127', '4590281', '2617836', '9191529', '6776242', '5292358', '9341332', '18855075', '4500972', '13029373', '4270152', '18095041', '5152674', '9479982', '2771435', '8127756', '10038915', '3333244', '4749901', '12493102', '4091429']"
677437,"['114848', '3691808', '7565085', '2987049', '20311304', '335034', '1723391', '188410', '4054831', '7210076', '108295', '6247028', '154512', '21903836', '13597452', '5706048', '4304384', '6224074', '19277808', '19646676', '19000585', '4660816', '7979339', '4134733', '8192921', '582315']"
457375,"['2677587', '3192663', '3675777', '2431394', '13470770', '2420180', '7280259', '2776178', '9711817', '4565069', '9534469', '4023722', '432984', '8960076', '10219579', '5904166', '3174724', '8552663', '2918698', '2977686', '11029411', '6644002', '42480', '2451867', '4827713', '426143', '13264141', '6863553', '6902425', '7321282', '3336185', '2434242', '8576863', '8362625', '4498064', '3404360', '7303352', '4590270']"
8842099,"['4306002', '7634351', '1256476', '7452904', '7068529', '3345116', '503239', '359572', '3308459', '4454395', '586950', '8048710', '1433610', '4498064', '4590270', '20643083', '1214643', '6622293', '8745713', '3899353', '2150261', '1238709', '10050288', '4445922', '4747339', '6624995']"
9573509,"['6002992', '6262042', '13383897', '21847682', '4592419', '9697433', '1140297', '18665912', '13166628', '9061566', '7980170', '10946192', '6527923', '6164072', '12908661', '4905250', '10068540', '8542414', '8854275', '3373049', '5660205', '5578823', '13625283', '3796028', '5456235', '5097713', '13402384', '9186030', '7692754', '10762874', '9764209', '17395499', '10321564', '12148563', '7390900', '10904336', '21396167', '14546', '10174165', '8114638', '9097033', '17760174', '17064333', '4292367', '8777961', '11661174', '6611987', '21195112', '10411505']"
3364651,"['8227478', '853913', '4773041', '19180141', '7808117', '234194', '5026462', '8978592', '282524', '4775244', '21501637', '11576516', '8949070', '438225', '10862731', '5917047', '4384822', '503333', '2833307', '5383050', '1206292', '17701045', '5376969', '5599510', '81700', '167417', '18332999', '10084370', '4307185', '7762897']"
3238116,"['7217478', '16394570', '2443753', '7579405', '2807286', '10241786', '10189112', '13275223', '8358071', '7382673', '11109459', '21808057', '10078660', '8074515', '18996591']"
13373066,"['13918790', '13335262', '20991432', '13697879', '10687554', '13275223', '10845211', '13916331', '8356139', '7893062', '4294844', '8590817', '13515915', '13357533', '13917582', '6276307', '13463453', '7757737', '19283743', '19524470', '17083672', '10099703', '8266242', '4266910']"
7690271,"['7723294', '10599004', '5538692', '3118325', '3948863', '2439062', '11033785', '4010525', '4620230', '9120854', '213257', '9156104', '8868179', '7945681', '17709000', '10122178']"
2451867,"['2918698', '3404360', '3336185', '2420180', '3881185', '2431394', '457375', '4498064', '2451868', '20972818', '412464', '722223', '42480', '218084', '7303352', '13470770', '426149', '5023437', '426143', '17161524', '9711817', '8664365', '2776178', '4583447', '8467016', '6902425', '6183372', '9504278', '4591340', '3675777', '360334', '10219579']"
3123346,"['3095201', '2573438', '2729068', '3237710', '3237721', '5211902', '3292400', '9850856', '3095203', '3445306', '4930778', '3188870', '3062407', '10657813', '2618493', '2246426', '595844', '170657', '426281', '595101', '3991857', '3134381', '433042', '681184', '707959', '12312616', '352941', '3140760', '9978540', '12182560', '3376902', '3216393', '9821109', '1479874', '3733156', '3758302', '2775712', '21196645', '1100622', '7824626', '2434320', '9201831', '3177663', '3292269', '3188868', '4863624', '1495745', '646104']"
219336,"['167061', '3736135', '189598', '586984', '3907582', '42531', '586960', '218102', '3364210', '42663', '8253647', '425797', '3331761', '188960', '716472', '3992942', '425899', '292903', '1254171', '7386645', '586950', '6186132', '3271186', '1214643', '219254', '430378', '42578', '2771458', '3107119', '412464', '6140933', '1407840', '3065895', '429898', '5750805', '1542182', '1254172', '2918698', '6446089', '213254', '587011', '1433610', '6042704', '359584', '2394411', '41160', '432936']"
7634351,"['7090910', '359572', '7309666', '3612759', '12065648', '7129146', '84822', '6624995', '7091326', '5266033', '1256476', '8842099', '7452904', '4306002', '4677423', '4510322', '7145519', '4970739', '6622293', '4485117', '313724', '1149498', '20733367', '9172938', '9061538', '3345116', '9791171', '21823', '3977510', '2559551', '9731208', '4854572', '1359704', '4454395', '3612728', '4445922', '34710', '34703']"
4590270,"['7669096', '8127756', '9534469', '17431944', '7345070', '4590281', '4454395', '2617836', '13470770', '5237632', '4565069', '9479982', '8204572', '5292358', '10381911', '9222686', '17379640', '6074907', '17709040', '3887092', '15434285', '4097094', '20921460', '19025936']"
19458815,"['15681399', '18767699', '11108788', '8264815', '5347411', '16860592', '8803743', '8586294', '21740744', '12999867', '8338836', '19005679', '16877551', '12757876', '9473345', '17322093', '7284429', '12120471', '10944511', '13074102', '8436631', '19358555', '8362756', '6929777', '19762983', '10099096', '15813869', '21204745', '10180007', '15919773']"
7729065,"['7650078', '7271789', '433032', '2641680', '4877555', '5948881', '4905282', '3809105', '10903222', '6341509', '8171920', '11875017', '4703505', '4658587', '5295580', '4745659', '5237632', '9851949', '17713806', '8644959', '21217365']"
15499617,"['16919582', '7459287', '5268366', '21242800', '8225212', '11109459', '19338893', '9056937', '3663808', '8439375', '7452904', '12222932', '11594344', '8048710', '11027041', '17336288', '12810498']"
42538,"['970814', '5122747', '8435718', '10780659', '4390051', '6240311', '10941544', '170467', '3363479', '5772554', '2974576', '1172679', '11313652', '3204568', '5152921', '5452625', '16783105', '5429932', '184330', '2617835', '1820023', '612935']"
432916,"['4096679', '586951', '408778', '6402331', '4557835', '10858765', '8644569', '13767913', '301936', '58047', '20872954', '4062038', '587009', '21524623', '17923254', '61555', '6399265', '8948918']"
8395764,"['11435290', '9420754', '13558055', '6375228', '21818104', '6789333', '18732087', '10989765', '6821146', '22321858', '16246060', '5026125', '4638220', '12950484', '8484362', '10561452', '10974934', '19616643', '19120511', '12028512', '7798505', '16877551', '20638532', '7157623', '20901161', '12764807', '13258956', '5639198', '21227559', '6198337', '10779186', '8159595', '7668790', '6657485', '9486809', '20158921', '11040640', '9049906', '8153267', '12925352', '10608729', '6227188', '6257001', '11125259', '11563189', '7353884', '7185990', '7945557', '6207246']"
2413524,"['1542182', '2839649', '17497089', '4319750', '6864766', '3915084', '6761803']"
975700,"['2918698', '5023437', '41101', '6837236', '10146702', '9077139', '707375', '2431394', '5539128', '2776178', '7280259', '722223', '218084', '20972818', '16481723', '16481722', '426143', '716472', '3174724', '8404219', '412464', '21489117', '408765', '2394411', '7321282', '4161482', '457375', '3072541', '3336185', '3713928', '6835493']"
5384881,"['4749901', '7805185', '4185110', '6319381', '4423098', '10678241', '12493102', '15773722', '10021630', '17374129', '16206139', '8872174', '12478120', '11571626', '12481771', '3957840', '4450210', '7266624', '10755363', '9185089', '5237617', '17313168', '8217875', '2433097', '3033117', '6776242', '8662454', '5648706', '12960818', '2930317', '3939920', '2701782', '9429018', '8545478', '4270152']"
3118325,"['5140866', '2439062', '3948863', '5538692', '4620230', '7690271', '5130607', '5020930', '8086851', '13275507', '213257', '4626417', '3258182', '3736030', '3942374', '3114580', '5795373', '4778000', '41121', '7601894', '4869379', '41109', '5145180', '421834', '1316523', '41060', '5938866', '5604038', '219308', '3501209', '540237', '222068', '16855990', '8795838', '4856621', '5976240', '3965986', '1124365', '5639398', '8212495', '16602918', '9478590', '4743331', '7634110', '41203', '4500031', '6637622', '6905853', '3677021']"
5911604,"['9133531', '3928898', '299280', '330057', '10250209', '1599928', '799467', '9441536', '4970887', '11913275', '3990239', '4086823', '6419283', '5569255', '13798684', '2996078', '8521643', '1331740', '7489326', '328803', '2198918', '8735506', '8873604', '683082', '10263324', '6814698', '7712687', '432108', '3270527', '5854047', '4964825', '9967956', '15642763', '10512448', '13081321', '10805112', '13065546', '481861', '5717870', '6167270', '9085538', '9040984', '16895902', '1419856', '161957', '8212138']"
18149640,"['8974410', '10276048', '6265223', '6404082', '10184496', '8242783', '8436631', '10512270', '7350637', '19234191', '20081972', '7287058', '15813869', '19260536', '8723870', '10891484', '7740434', '10305914', '8158210', '6310978', '10944511', '8753123', '10863678', '9430286', '483743', '12526625', '12155575', '15941178', '15654619', '6223870', '3276643', '16877551', '13941500', '13215621', '5475862', '10577640', '5977668', '5636190', '20066601', '7175272', '4578322', '15681550', '10801626', '15697511', '3416440', '11223226', '18760168', '13798279', '5679102']"
7501750,"['3858393', '8435718', '970814', '3733118', '13962873', '11681446', '7472908', '9112624', '4510675', '3340780', '5435681', '11083880', '17492719', '13164318', '11877777', '432893', '505642', '10098926']"
8533723,"['7733511', '18420768', '9804709', '16918784', '16857025', '5139316', '21131134', '4315762', '19956332', '17338279', '16504424', '6479006', '11609186', '11974320', '5703503', '7956568', '17329501', '6876991', '20304365', '22192453', '19751550', '9797032', '18926860', '9576990', '10529747']"
5997280,"['26190', '12545', '425891', '6403183', '589322', '5829747', '6402331', '1254171', '5486637', '3308459', '586950', '1616328', '587009', '84571', '1433610', '2286781', '5445712']"
12936994,"['13719247', '8350005', '19716744', '19529374', '13298594', '5242431', '8658500', '8350000', '9764209', '13837367']"
5355932,"['19334543', '617460', '12465873', '17528628', '12461757', '8224360', '8190977', '7033152', '1247355']"
425899,"['429898', '1254171', '3736135', '167061', '1254172', '425797', '426829', '425891', '586986', '42663', '3106682', '6577426', '219336', '426213', '586950', '84571', '6402331', '4080809', '3271186', '41101', '18418794', '4481638', '8247183', '292903', '1785176', '7394', '42555', '761806', '716472', '586960', '633756', '86091', '5997280']"
5655152,"['1124365', '4626417', '7634110', '4778000', '5145180', '5604038', '41168', '41185', '6103900', '5172092', '4927449', '41183', '4085272', '5639398', '3781188', '8913637', '10385567', '8069570', '3501209', '8447657', '5894478', '614609', '5153084', '408753', '41152', '41121', '5080154', '421834', '5795373', '219266', '4013646', '10192351', '3353292', '4858143', '9103026', '3416446', '2444823', '457789', '8913066', '41109', '359558', '1393158', '6205135', '503239', '5130607', '219238', '4869379', '3948863']"
10038915,"['9056736', '6449369', '3957840', '8358071', '5281168', '8773025', '15773722', '11571626', '3105679', '9048071', '4589551', '6776242', '6238345', '14424236', '17170141', '5803801', '6044814', '11035435', '13747053']"
846100,"['10099096', '11108788', '7533470', '19260536', '18767699', '16860592', '15552339', '19762983', '15681399', '17322093', '13494645', '21009080', '22317462', '7284429', '8586294', '5932475', '16877551', '12577175', '3416440', '6103244', '5832360', '6206641', '8803743', '10305914', '8778349', '13074102', '12757876', '8436631', '19538676']"
6111140,"['19740719', '13767913', '17735489', '10123028', '4698928', '6415671', '7550156', '432916', '7191085', '317356', '6779422']"
9049190,"['7318147', '5480638', '8639747', '7033152', '5911263', '6372398', '6963197', '8997667', '18045215', '6380387', '8248729', '8190977', '12545']"
8289809,"['2561363', '4814840', '8473615', '5331774', '2433271', '5838590', '3334458', '12054673', '7339362', '3472459', '1485997']"
8637008,"['8607062', '12578999', '16474799', '39723', '5969539', '7915325', '9154184', '18182117', '7244042', '21344040', '5063449', '12834017', '19175719', '9636437', '8502216', '10924264', '16519629', '7198385', '13898841', '13074103', '8842644', '10744396', '10611159']"
16720550,"['5197552', '9014349', '19762983', '17676422', '13906203', '18420080', '9867242', '5932475', '17523127', '18452201', '5471028', '12920249', '10180007', '17376210', '10755363', '8586294', '19211560', '12213110', '6206641', '5063449', '13074102', '8561059', '10924334', '7476660', '12974157', '9584394', '12527467', '11229314', '15540687', '10891484', '16624037', '16534785', '9387109', '7533470', '9277933', '16911344', '8956085', '20997847', '18164029', '9867729', '19260536', '8649723', '8247161', '8746759', '21424126']"
6152056,"['8733420', '5873686', '5980452', '5701611', '3661097', '3086501', '5531698', '12038976', '5870518', '8092848', '5606894', '16042994', '8996441', '3971401', '8919054', '2985726', '1222968', '17551303', '5599868', '5273195', '7198963', '3882025', '12456286', '6240306', '16904744', '8555578', '10089475', '2701782', '4563814', '5655543', '4095301', '10878102', '3936114', '8133549', '11897393']"
41219,"['8444352', '57781', '781420', '8057982', '355191', '1989343', '7281375', '2581296', '1581816', '6088538']"
19311060,"['15442304', '12108229', '10732683', '14003142', '18798905', '6425060', '7579230', '8635217', '11857282', '8883110', '13241064', '12074593', '10283914', '13873073', '12960570', '10858660', '7207038', '7675987', '15681546', '10577640', '21231984', '10028030', '8678354', '15710641', '12655467', '10564102', '17263655', '9280147', '21557606', '21263053', '12254843', '17206730', '20811990', '19842645', '17075583']"
20290589,"['677717', '8576863', '4056666', '4591340', '13470770', '8456303', '10084244', '9077139', '5739066', '9128034', '5468556', '12805446', '722223', '4161482', '3459891', '3336185', '4097094', '5539128', '6042487', '16539014', '707375', '2779860', '21135152', '18682809', '9588479', '426149', '11913119', '17709040', '5371881', '9038323', '4946846', '7175340', '9412376', '2420180']"
6092716,"['6177649', '6816468', '6837210', '11259761', '5538780', '10946565', '7207751', '9435365', '218355', '11200023', '8383075', '1382385', '3920567', '10793034', '4338417', '95078', '7271413', '19331543', '18908219', '8052322', '5275576', '2557348', '21643541', '677925', '1922861', '17033183', '13155667', '10793168', '16678801', '5305356', '10639829', '4551454']"
16860592,"['7533470', '7127785', '17101445', '19762983', '4578322', '15697511', '7597263', '11229314', '8403054', '7284429', '11108788', '12146972', '7812428', '11899490', '3669962', '8443827', '8803911', '16877551', '10755363', '13494645', '10944511', '8803743', '13204076', '4060637', '5658232', '3819061', '21204745', '846100', '7425512', '10045413', '8436631', '8689576', '17629097', '7733374', '18767699', '19568128', '10305914', '17322093', '19260536', '12757876', '10863678']"
3983355,"['3936114', '7469266', '8473437', '8638487', '8512494', '3768796', '8615090', '3308242', '41091', '5938866', '8044512', '3810551', '9068097', '3189429', '5331774', '20216608', '3277447', '7029381', '10776402', '7288170', '5130607', '8083555', '11210520', '6907409', '41087', '3204390', '13562919', '421834', '5606894', '6044723', '5651100', '4087960', '17569398', '5920453', '7204188', '12727860', '219292', '5873686', '4231375', '5547291', '15812971']"
15540687,"['6485715', '6428458', '5811881', '15654619', '11160399', '8778349', '10174165', '9584394', '10944511', '12920249', '16720550', '19762983', '8325978', '17676422', '7533470', '6293883', '4592419', '6074898', '9014349', '12456100', '8247306', '20997847', '8537771', '10516757', '8128825', '15919773', '18792076', '12999867', '10577640', '5823127', '19260536', '21075283', '16911344', '17547967', '18420080', '9867242', '9196287', '18767699', '7339749', '15697511', '8561059', '12974157', '8586294', '16536167', '17376210', '16916135', '11763371', '9894971', '5756443', '19265576', '8158210']"
359795,"['3455183', '11128012', '567956', '652071', '5745642', '6037417', '359609', '3327377', '6909', '4056666', '329355', '19940593', '3011741', '16974992', '3676', '2394411', '289194', '5527309', '2690978', '277']"
3157503,"['4576777', '3200878', '4670137', '587003', '425797', '586950', '8518865', '41130', '1433610', '3364210', '7068529', '426214', '359584', '425896', '4171634', '42663', '1214643', '3736135', '3345116', '3612728', '5190853', '1254172', '19763966', '219281', '1254171', '1479862', '1719289', '6444894', '3652835', '5997280', '21823', '2335766', '3175153', '42625', '515918', '3543518', '3922361', '2988379', '586960', '3376865', '7634351', '4029065', '4927449', '2559551', '6641644', '587011', '589320']"
6186132,"['9103026', '11483071', '15727255', '3065895', '6884275', '16679300', '8253647', '4328672', '219336', '8913066', '4810358', '4858143', '3781188', '7465231', '5455324', '4872266', '4968317', '6042704', '11616012', '3907582', '42519', '19123829', '9231454', '10069275', '9048595', '41109', '41164', '5170905', '5337404', '586984', '7386645', '3364216', '586960', '3271186', '6446089', '748966', '22046007', '3478499', '9674730', '10572123', '10572122', '10257797', '189598', '42531', '19787167', '188959']"
219238,"['5145180', '13378100', '8447657', '3416446', '3305026', '3479353', '8069570', '16855990', '5130607', '7634110', '4749906', '1124365', '5795373', '4626417', '3655348', '7186208', '8037657', '7691134', '4500031', '6989825', '8133549', '3114580', '5196694', '6137459', '10279050', '7029381', '3501209', '3936114', '8919054', '4856620', '5980452', '4133182', '219308', '5368305', '8511076', '19385820', '4740383', '10878102', '8638487', '8555578', '8212495', '5604038', '2988835', '7497297', '5870518', '5639398', '8839240', '3965986', '4743331']"
7217478,"['3238116', '16394570', '2443753', '7579405', '10241786', '10189112', '8074515', '8358071', '21808057', '13275223', '17131217', '7382673', '7909829', '11109459', '12213110', '2807286', '19338893']"
10100344,"['12893368', '535562', '19668990', '5838590', '13191075', '18121767', '12936716', '8248912', '10606989', '8625517', '19745973', '6373427', '7337837', '17518212', '6817037', '12808829', '9112421', '16462377', '20997847', '8607062', '12889008', '18420080', '13405311', '17937084', '6464128']"
18984107,"['8758054', '7115504', '15453783', '19557730', '5644184', '8872605', '6569669', '19617628', '10844532', '17211588', '5041117', '22082353', '3989543', '10883913', '8142129', '12060942', '11992341', '8277820', '4732197', '5175650', '7665713', '397876']"
13470770,"['8456303', '2420180', '3336185', '457375', '20290589', '4161482', '8747411', '8576863', '595093', '17709040', '4590270', '677717', '9077139', '7280259', '4097094', '2431394', '3459891', '2918698', '12559360', '2617836', '2771435', '42480', '7919074', '19112288', '4565069', '5371881', '9534469', '9479982', '9038323', '722223', '722233', '4590281', '8127756', '21135152', '4827713']"
3190869,"['4702573', '8367850', '20997145', '19880687', '358305', '13499717', '16295282', '5184262', '10209539', '8144079', '16350422', '3379120', '15773722', '8545478', '5606894', '13334918', '7735346', '9047405', '17183548', '6013103', '21370137', '21255300', '3086501', '8192921']"
4063429,"['10166442', '16807226', '13413718', '6140864', '5020818', '82111', '8932904']"
4362753,"['1032862', '5719237', '788273', '5145636', '3796175', '8075373', '6041835', '199858', '4329611', '5787149', '14028994']"
557996,"['5062018', '5698651', '16617309', '9085154', '5292358', '8204572', '21436023', '8133549', '6113051', '4137480', '8268777', '7585971', '10903222']"
16505249,"['2663911', '1303443', '5735490', '3263059', '6140982', '1458332', '14333250', '5997750', '2155392', '4491152', '4860825', '3325813', '3152864', '17898184']"
10021630,"['10560035', '19573982', '8802112', '5384881', '3847354', '607099', '6835433', '15773722', '11571626', '10968614', '12784122', '4724701', '17033183', '12481771', '17103922', '6238345', '12038976']"
3065041,"['38735', '5646394', '20216278', '5742712', '4887935', '335703', '2428093', '5913496', '19607578', '1639731', '3303314', '8725397', '4004109', '8800172', '10326107', '338562', '2679695', '9973443', '1831716', '5919652', '10626504', '63912', '4485414', '142282', '17676966']"
8714521,"['3761011', '9493987', '10110652', '4818882', '18799067', '3865593', '8740202', '19805544', '4863787', '9600104', '7065343', '20528160', '6376351', '21524246', '8706818', '5414281', '11133312', '6698685', '17670322', '4146594']"
8279164,"['8037657', '779250', '17373409', '13099987', '9919027', '5397850', '8083555', '2570754', '6989825', '3965986', '3086501', '8638487', '5196694', '9226172', '417796', '7579810', '8555578', '10206032', '11076498', '2923264', '8511076', '8212495', '10478602', '3677021', '5823127', '219344', '9393698', '4749906']"
6039143,"['21286162', '9596718', '21009080', '422993', '5978015', '17090794', '17960231', '7883261', '4702573', '22358377', '4839697', '1503284', '15756658', '9047405']"
8180702,"['10141867', '17139415', '6345451', '17104025', '6012912', '5573124', '7360927', '7797251', '12120255', '8910797']"
18420695,"['19302481', '9867788', '5762101', '21193260', '20813748', '6181869', '3260351', '3260352', '5631267']"
9534469,"['5904166', '4590270', '4565069', '4097094', '8513627', '8960076', '3174724', '11029411', '4658587', '18082521', '6074907', '8362625', '13437364', '6981487', '9677249', '3675777', '2677587', '5237632', '7669096', '15434285', '6863553', '457375', '3887092', '5041117', '9711817', '2434242', '7280259', '3192663', '6644002', '8523992', '8171920']"
10292550,"['4097112', '4747339', '4080809', '21489117', '41101', '589322', '6402331', '17095381', '7221330', '3098770', '3364210', '10457970', '6045542', '4481638', '4313167', '2558014', '16895908', '408768', '18418794', '42555', '12407192', '2645093', '16481723', '16481722', '586950', '8247183', '648407', '6140933', '5829747', '1254171', '13439105']"
6255097,"['15501772', '5843603', '3725421', '18915641', '6042704', '5886860', '7470636', '3938355', '10069275', '4557633', '13371264', '3765454', '3801793', '4710795', '430248', '7386645', '6791170', '6327796', '3144938', '2561847', '8543197', '42519', '233557', '3065895', '5924676', '8307341', '11941848', '3364216', '430148', '12170262', '6053062', '5902708', '7694112', '3727754', '1250259', '5950833', '10572123', '10572122', '11225787', '5843604', '8029707', '20207677', '9011733', '7150448', '18031002', '5637946']"
8350005,"['8350000', '13837367', '9499090', '8373397', '6526729', '18951182', '9422273', '6644002', '17389858', '6137975', '6230076', '17458369', '19911310', '12107154', '8376450', '18291495', '6074907', '18541217']"
5026462,"['16303766', '19180141', '5546809', '3364651', '9028859', '844576', '8227478', '167502', '5366493', '8049119', '234194', '10544967', '15474578', '422456', '8836805', '9537688', '6222578', '7014787', '10433606', '8125457', '8119588', '8396759', '18139103', '5599510', '16658156', '5304128', '8854400', '4773041', '7762897', '11602314', '19194303', '432905', '11073523', '438225', '3870266', '8747690', '11576516', '1111727', '167440', '7908623', '677823', '3057668', '1115760', '828265', '6105767', '4384822', '3852440', '7196836']"
2444838,"['425646', '6456336', '167651', '616387', '5315110', '8662711', '1266453', '675734', '200276', '1038683', '96030', '10598731', '24184', '3155145', '1214114', '19821035', '19930195']"
5606894,"['9056736', '10510728', '2701782', '11210520', '6776242', '11927125', '8083555', '5184262', '8638487', '15773722', '5803801', '2617836', '4087960', '3277447', '168371', '8511076', '10480113', '13242601', '16350422', '4091429', '5994904', '10776402']"
18722194,"['5378990', '5368305', '10878102', '8919054', '8338809', '12501066', '674349', '7877777', '188973', '13378100', '4464713', '16855990', '4137480', '9772048', '1279064', '3337877', '4740383', '13429446', '4607328', '8785930', '5966868', '4856620', '2988835', '7210072', '8649883', '2961489', '674357', '6899445', '8684605', '4740836', '10262192', '7552553', '3445374', '21646181', '3114580', '292898', '6137459', '3655348', '4989359', '6438763', '4500031', '7657210', '2941347', '9184648', '3918203', '6488099']"
4439314,"['7338121', '645988', '4485432', '2820489', '6140978', '4324150', '422406', '13229174', '167657', '42494', '13510767', '648446', '432927', '4144423', '2195271', '5961814', '42566']"
5023437,"['722223', '16481723', '16481722', '2918698', '975700', '8456303', '5739066', '20972818', '9077139', '3336185', '3459891', '408766', '2394411', '13470770', '2451867', '6837236', '11401190', '8747411', '13577654', '13625611', '2431394', '4161482', '6183372', '5468556', '2420180', '42480', '218102', '18080339']"
2771435,"['10480113', '2617836', '4434205', '5803801', '3839203', '2837729', '6776242', '8545478', '8513627', '4091429', '4500972', '4289214', '8383077', '7349819', '7671865', '8057287', '4134733', '5861124', '18087162', '16690081', '7407748', '722233', '9191529', '6283745', '5292358', '8204572', '4054831', '9341332', '17850948', '2433097', '4097012', '5928885']"
12481771,"['6835433', '11601893', '12493102', '4749901', '5384881', '3217953', '166074', '2292642', '8872174', '3614080', '5648706', '10021630']"
6403183,"['5829747', '6226588', '5486637', '425891', '6402331', '12545', '26190', '17565066', '587007', '5997280', '4080809', '1616328', '5075307', '3171903']"
13873073,"['19376823', '20672687', '12655467', '7579230', '6413730', '10732683', '12108229', '11857282', '10858660', '15442304', '19311060', '12746381', '17075583', '8883110', '6733428', '12074593', '21231984', '9072631', '14003142', '7160678', '7207038', '2178859', '17255327', '10431300', '13241064', '10028030', '5613645', '9430286', '7281656', '18798905', '6425060', '8753123', '13629789', '13516342', '19359461', '16510517', '8974410', '17263655', '19234191', '12254843', '10577640', '10564102', '10891484', '8635217', '10671486', '8676006', '21557606', '11661942', '8678354']"
4134733,"['9341332', '8383077', '4434205', '7101797', '10480113', '13558108', '6283745', '16690081', '8352197', '8057287', '7999250', '5738435', '19013875', '645987', '2771435', '4097012', '3306440', '19841836', '5455935', '5984664', '2560997', '13829608', '7671865', '5393399', '5498859', '9191529']"
6402331,"['6403183', '425891', '4080809', '5829747', '432916', '5997280', '2558014', '7221330', '359572', '12545', '21335284', '18418794', '26190', '8247183', '6226588', '10457970', '5486637', '19276781', '8948918', '3308459', '11414901', '1433610', '41101', '4097112', '10292550', '2559551', '8745713', '821989']"
9542403,"['6761803', '2413524', '33379', '6864766', '3915084', '84877', '17493', '5591911', '118612', '2839649', '3241', '4319750', '9096260', '9096259', '4433420']"
5292358,"['8204572', '7671865', '8268777', '10903222', '9085154', '21436023', '5698651', '16433171', '6283745', '5861124', '5803801', '6113051', '21217365', '4289214', '7585971', '8057287', '16286626', '18421860', '18940158']"
19529374,"['10774353', '19764400', '4883663', '7579686', '15405411', '5973958', '15778127', '17564843', '11136398', '7733511', '8284090', '19153294', '6892977', '16725061', '7992891', '21757943', '21121374']"
20154099,"['2810589', '2807286', '6242781', '8383077', '7349819', '7642503', '4749901', '4732197', '19646676', '4387942', '9676085', '16149535', '8658966', '12493102', '6776242', '2771435', '17374129', '21350798', '4134733', '5384881', '6283745', '4185110', '191132', '21073348', '8595836', '13856088', '4434205', '5369680', '9341332']"
4742002,"['2643990', '3345116', '3136071', '412775', '3087036', '5835773', '5780896', '5624998', '4355609', '230590', '5887924', '7203647', '7701871', '4286280', '5911263', '2828016', '5872894', '7434838', '5480638', '5807395', '147030', '1533416', '745189', '4764540', '859420', '4465908', '6171672']"
4732197,"['8658966', '7585971', '6569669', '8872174', '19617628', '191132', '8167485', '18984107', '7999250', '8268777', '18940158', '21217365', '21436023', '5648706', '674298', '7349819', '17166062', '4434205']"
9677249,"['12529010', '5904166', '8550472', '9534469', '11029411', '8552663', '6401957', '12240569', '8523992', '13437364', '13847475', '6981487', '17772481', '7975545', '15434285', '3887092']"
10598731,"['20262993', '7189141', '3216897', '4334083', '20159298', '5363581', '18421585', '9068097', '5920453', '6837544', '6371968', '3717084', '4712599', '648437', '6108840', '19730792', '4231375', '19930195', '5213986', '6914321', '13552989', '16530686', '8548870', '6044814', '13848000', '8996453', '11898226', '4829641', '5386224']"
9068097,"['3810551', '3752816', '8473437', '41087', '6376351', '3308242', '11898226', '10598731', '3983355', '4231375', '3189429', '10042428', '3183864', '8515658', '6031450', '222092', '8512494', '17569398', '5863647', '219319', '5920453', '8662346', '4485414', '19162570', '4408567', '6175056', '1279305', '41197', '5494362', '4092232', '10148947', '5363581', '6907409', '13876169', '7469266', '11051241', '8501926', '41199', '15953984', '19741225', '17340331', '21702863', '7024351']"
5780896,"['4841623', '4847469', '218074', '8225212', '10625628', '7459287', '6405951', '9888713', '3693165', '426280', '8305386', '5573160', '7309666', '5911263', '12428621']"
